date,cause,effect,p_value,lag,significant
2021-05-01,IND,BRA,0.011,1,True
2021-06-01,IND,BRA,0.0123,1,True
2021-07-01,IND,BRA,0.0105,4,True
2021-08-01,IND,BRA,0.0128,1,True
2021-09-01,IND,BRA,0.0125,4,True
2021-10-01,IND,BRA,0.014,1,True
2021-11-01,IND,BRA,0.0037,4,True
2021-12-01,IND,BRA,0.0066,3,True
2022-01-01,IND,BRA,0.0046,2,True
2022-02-01,IND,BRA,0.005,1,True
2022-03-01,IND,BRA,0.0154,2,True
2022-04-01,IND,BRA,0.0148,1,True
2022-05-01,IND,BRA,0.0171,1,True
2022-06-01,IND,BRA,0.0177,1,True
2022-07-01,IND,BRA,0.0139,1,True
2022-08-01,IND,BRA,0.0192,1,True
2022-09-01,IND,BRA,0.0302,2,True
2022-10-01,IND,BRA,0.0696,1,False
2022-11-01,IND,BRA,0.1122,1,False
2022-12-01,IND,BRA,0.2359,2,False
2023-01-01,IND,BRA,0.2219,2,False
2023-02-01,IND,BRA,0.7535,2,False
2023-03-01,IND,BRA,0.7993,3,False
2023-04-01,IND,BRA,0.6904,3,False
2023-05-01,IND,BRA,0.6409,3,False
2023-06-01,IND,BRA,0.543,3,False
2023-07-01,IND,BRA,0.5672,3,False
2023-08-01,IND,BRA,0.4412,4,False
2023-09-01,IND,BRA,0.1914,3,False
2023-10-01,IND,BRA,0.1037,3,False
2023-11-01,IND,BRA,0.1471,3,False
2023-12-01,IND,BRA,0.277,3,False
2024-01-01,IND,BRA,0.338,3,False
2024-02-01,IND,BRA,0.1835,1,False
2024-03-01,IND,BRA,0.0842,1,False
2024-04-01,IND,BRA,0.0583,1,False
2024-05-01,IND,BRA,0.0572,1,False
2024-06-01,IND,BRA,0.0473,1,True
2024-07-01,IND,BRA,0.0562,1,False
2024-08-01,IND,BRA,0.0634,1,False
2024-09-01,IND,BRA,0.181,1,False
2024-10-01,IND,BRA,0.3133,1,False
2024-11-01,IND,BRA,0.3396,1,False
2024-12-01,IND,BRA,0.4817,3,False
2025-01-01,IND,BRA,0.5415,2,False
2025-02-01,IND,BRA,0.7301,3,False
2025-03-01,IND,BRA,0.6437,2,False
2025-04-01,IND,BRA,0.6105,2,False
2025-05-01,IND,BRA,0.7084,2,False
2025-06-01,IND,BRA,0.43,2,False
2025-07-01,IND,BRA,0.5088,3,False
2025-08-01,IND,BRA,0.2714,4,False
2025-09-01,IND,BRA,0.2061,4,False
2025-10-01,IND,BRA,0.374,4,False
2025-11-01,IND,BRA,0.4586,4,False
2025-12-01,IND,BRA,0.3608,4,False
2026-01-01,IND,BRA,0.463,4,False
2026-02-01,IND,BRA,0.2905,4,False
2026-03-01,IND,BRA,0.3968,4,False
2015-01-01,IND,ZAF,0.5611,4,False
2015-02-01,IND,ZAF,0.3491,4,False
2015-03-01,IND,ZAF,0.2673,4,False
2015-04-01,IND,ZAF,0.1752,4,False
2015-05-01,IND,ZAF,0.1385,4,False
2015-06-01,IND,ZAF,0.1358,4,False
2015-07-01,IND,ZAF,0.071,4,False
2015-08-01,IND,ZAF,0.0907,4,False
2015-09-01,IND,ZAF,0.0592,4,False
2015-10-01,IND,ZAF,0.0355,4,True
2015-11-01,IND,ZAF,0.0208,4,True
2015-12-01,IND,ZAF,0.0253,4,True
2016-01-01,IND,ZAF,0.027,4,True
2016-02-01,IND,ZAF,0.0341,4,True
2016-03-01,IND,ZAF,0.0265,4,True
2016-04-01,IND,ZAF,0.0198,4,True
2016-05-01,IND,ZAF,0.0196,4,True
2016-06-01,IND,ZAF,0.0206,4,True
2016-07-01,IND,ZAF,0.0307,4,True
2016-08-01,IND,ZAF,0.0315,4,True
2016-09-01,IND,ZAF,0.0156,4,True
2016-10-01,IND,ZAF,0.0603,4,False
2016-11-01,IND,ZAF,0.0302,2,True
2016-12-01,IND,ZAF,0.1247,1,False
2017-01-01,IND,ZAF,0.3042,1,False
2017-02-01,IND,ZAF,0.5189,2,False
2017-03-01,IND,ZAF,0.8387,2,False
2017-04-01,IND,ZAF,0.7783,2,False
2017-05-01,IND,ZAF,0.6599,2,False
2017-06-01,IND,ZAF,0.9039,1,False
2017-07-01,IND,ZAF,0.7731,1,False
2017-08-01,IND,ZAF,0.655,1,False
2017-09-01,IND,ZAF,0.5332,1,False
2017-10-01,IND,ZAF,0.5864,1,False
2017-11-01,IND,ZAF,0.5039,1,False
2017-12-01,IND,ZAF,0.312,1,False
2018-01-01,IND,ZAF,0.3624,1,False
2018-02-01,IND,ZAF,0.4849,1,False
2018-03-01,IND,ZAF,0.1618,4,False
2018-04-01,IND,ZAF,0.0433,4,True
2018-05-01,IND,ZAF,0.0289,4,True
2018-06-01,IND,ZAF,0.0296,1,True
2018-07-01,IND,ZAF,0.0163,1,True
2018-08-01,IND,ZAF,0.0399,1,True
2018-09-01,IND,ZAF,0.3989,1,False
2018-10-01,IND,ZAF,0.8257,3,False
2018-11-01,IND,ZAF,0.6402,1,False
2018-12-01,IND,ZAF,0.8116,3,False
2019-01-01,IND,ZAF,0.8197,3,False
2019-02-01,IND,ZAF,0.8393,1,False
2019-03-01,IND,ZAF,0.8428,1,False
2019-04-01,IND,ZAF,0.8575,1,False
2019-05-01,IND,ZAF,0.9438,2,False
2019-06-01,IND,ZAF,0.4438,1,False
2019-07-01,IND,ZAF,0.3482,3,False
2019-08-01,IND,ZAF,0.3551,2,False
2019-09-01,IND,ZAF,0.2668,2,False
2019-10-01,IND,ZAF,0.4365,1,False
2019-11-01,IND,ZAF,0.2288,4,False
2019-12-01,IND,ZAF,0.4321,3,False
2020-01-01,IND,ZAF,0.4872,1,False
2020-02-01,IND,ZAF,0.3203,1,False
2020-03-01,IND,ZAF,0.5149,1,False
2020-04-01,IND,ZAF,0.4357,1,False
2020-05-01,IND,ZAF,0.3226,4,False
2020-06-01,IND,ZAF,0.2645,4,False
2020-07-01,IND,ZAF,0.3064,4,False
2020-08-01,IND,ZAF,0.293,4,False
2020-09-01,IND,ZAF,0.2683,4,False
2020-10-01,IND,ZAF,0.2562,4,False
2020-11-01,IND,ZAF,0.1392,4,False
2020-12-01,IND,ZAF,0.1211,4,False
2021-01-01,IND,ZAF,0.0849,4,False
2021-02-01,IND,ZAF,0.1063,4,False
2021-03-01,IND,ZAF,0.0946,4,False
2021-04-01,IND,ZAF,0.1416,4,False
2021-05-01,IND,ZAF,0.082,4,False
2021-06-01,IND,ZAF,0.0856,4,False
2021-07-01,IND,ZAF,0.0258,4,True
2021-08-01,IND,ZAF,0.0151,4,True
2021-09-01,IND,ZAF,0.0075,4,True
2021-10-01,IND,ZAF,0.0106,4,True
2021-11-01,IND,ZAF,0.0114,4,True
2021-12-01,IND,ZAF,0.0102,4,True
2022-01-01,IND,ZAF,0.005,4,True
2022-02-01,IND,ZAF,0.0045,1,True
2022-03-01,IND,ZAF,0.0005,1,True
2022-04-01,IND,ZAF,0.0005,1,True
2022-05-01,IND,ZAF,0.0015,1,True
2022-06-01,IND,ZAF,0.0012,1,True
2022-07-01,IND,ZAF,0.0004,1,True
2022-08-01,IND,ZAF,0.0029,1,True
2022-09-01,IND,ZAF,0.0087,1,True
2022-10-01,IND,ZAF,0.0675,1,False
2022-11-01,IND,ZAF,0.1486,1,False
2022-12-01,IND,ZAF,0.1002,1,False
2023-01-01,IND,ZAF,0.2808,1,False
2023-02-01,IND,ZAF,0.5413,3,False
2023-03-01,IND,ZAF,0.636,3,False
2023-04-01,IND,ZAF,0.7356,3,False
2023-05-01,IND,ZAF,0.5172,2,False
2023-06-01,IND,ZAF,0.5491,2,False
2023-07-01,IND,ZAF,0.5264,2,False
2023-08-01,IND,ZAF,0.5745,3,False
2023-09-01,IND,ZAF,0.3741,2,False
2023-10-01,IND,ZAF,0.3106,2,False
2023-11-01,IND,ZAF,0.3242,2,False
2023-12-01,IND,ZAF,0.1997,1,False
2024-01-01,IND,ZAF,0.1419,1,False
2024-02-01,IND,ZAF,0.0371,1,True
2024-03-01,IND,ZAF,0.016,1,True
2024-04-01,IND,ZAF,0.0265,1,True
2024-05-01,IND,ZAF,0.0293,1,True
2024-06-01,IND,ZAF,0.0228,1,True
2024-07-01,IND,ZAF,0.0061,1,True
2024-08-01,IND,ZAF,0.0036,1,True
2024-09-01,IND,ZAF,0.0012,1,True
2024-10-01,IND,ZAF,0.0002,1,True
2024-11-01,IND,ZAF,0.0001,1,True
2024-12-01,IND,ZAF,0.0,1,True
2025-01-01,IND,ZAF,0.0004,1,True
2025-02-01,IND,ZAF,0.0028,1,True
2025-03-01,IND,ZAF,0.0073,2,True
2025-04-01,IND,ZAF,0.0107,2,True
2025-05-01,IND,ZAF,0.0181,3,True
2025-06-01,IND,ZAF,0.0219,2,True
2025-07-01,IND,ZAF,0.0257,2,True
2025-08-01,IND,ZAF,0.0172,2,True
2025-09-01,IND,ZAF,0.0522,1,False
2025-10-01,IND,ZAF,0.0221,1,True
2025-11-01,IND,ZAF,0.1568,1,False
2025-12-01,IND,ZAF,0.3229,1,False
2026-01-01,IND,ZAF,0.3405,4,False
2026-02-01,IND,ZAF,0.4012,1,False
2026-03-01,IND,ZAF,0.4673,2,False
2015-01-01,IND,MEX,0.2205,1,False
2015-02-01,IND,MEX,0.1877,1,False
2015-03-01,IND,MEX,0.3969,1,False
2015-04-01,IND,MEX,0.7371,4,False
2015-05-01,IND,MEX,0.7066,4,False
2015-06-01,IND,MEX,0.5901,1,False
2015-07-01,IND,MEX,0.7318,4,False
2015-08-01,IND,MEX,0.5796,4,False
2015-09-01,IND,MEX,0.3935,4,False
2015-10-01,IND,MEX,0.6155,4,False
2015-11-01,IND,MEX,0.5511,4,False
2015-12-01,IND,MEX,0.4676,4,False
2016-01-01,IND,MEX,0.3489,1,False
2016-02-01,IND,MEX,0.3,4,False
2016-03-01,IND,MEX,0.3107,1,False
2016-04-01,IND,MEX,0.2822,1,False
2016-05-01,IND,MEX,0.2698,1,False
2016-06-01,IND,MEX,0.2418,1,False
2016-07-01,IND,MEX,0.1491,4,False
2016-08-01,IND,MEX,0.172,1,False
2016-09-01,IND,MEX,0.1314,1,False
2016-10-01,IND,MEX,0.2654,4,False
2016-11-01,IND,MEX,0.2554,3,False
2016-12-01,IND,MEX,0.0633,2,False
2017-01-01,IND,MEX,0.0414,1,True
2017-02-01,IND,MEX,0.0134,4,True
2017-03-01,IND,MEX,0.0814,2,False
2017-04-01,IND,MEX,0.0315,2,True
2017-05-01,IND,MEX,0.0401,2,True
2017-06-01,IND,MEX,0.4174,4,False
2017-07-01,IND,MEX,0.1852,4,False
2017-08-01,IND,MEX,0.0738,3,False
2017-09-01,IND,MEX,0.0587,1,False
2017-10-01,IND,MEX,0.0345,1,True
2017-11-01,IND,MEX,0.043,1,True
2017-12-01,IND,MEX,0.0308,1,True
2018-01-01,IND,MEX,0.0099,1,True
2018-02-01,IND,MEX,0.034,1,True
2018-03-01,IND,MEX,0.0796,1,False
2018-04-01,IND,MEX,0.0628,1,False
2018-05-01,IND,MEX,0.099,1,False
2018-06-01,IND,MEX,0.0593,1,False
2018-07-01,IND,MEX,0.03,3,True
2018-08-01,IND,MEX,0.0261,2,True
2018-09-01,IND,MEX,0.0291,1,True
2018-10-01,IND,MEX,0.0318,1,True
2018-11-01,IND,MEX,0.0388,1,True
2018-12-01,IND,MEX,0.1027,2,False
2019-01-01,IND,MEX,0.0812,1,False
2019-02-01,IND,MEX,0.0747,1,False
2019-03-01,IND,MEX,0.0985,1,False
2019-04-01,IND,MEX,0.1438,1,False
2019-05-01,IND,MEX,0.2046,1,False
2019-06-01,IND,MEX,0.1273,1,False
2019-07-01,IND,MEX,0.0725,1,False
2019-08-01,IND,MEX,0.0294,1,True
2019-09-01,IND,MEX,0.0059,4,True
2019-10-01,IND,MEX,0.0017,4,True
2019-11-01,IND,MEX,0.0015,2,True
2019-12-01,IND,MEX,0.0008,1,True
2020-01-01,IND,MEX,0.0039,1,True
2020-02-01,IND,MEX,0.0012,1,True
2020-03-01,IND,MEX,0.0024,4,True
2020-04-01,IND,MEX,0.0017,4,True
2020-05-01,IND,MEX,0.0003,1,True
2020-06-01,IND,MEX,0.001,4,True
2020-07-01,IND,MEX,0.0018,1,True
2020-08-01,IND,MEX,0.0047,1,True
2020-09-01,IND,MEX,0.0047,1,True
2020-10-01,IND,MEX,0.0287,1,True
2020-11-01,IND,MEX,0.0402,1,True
2020-12-01,IND,MEX,0.1239,1,False
2021-01-01,IND,MEX,0.1931,1,False
2021-02-01,IND,MEX,0.1554,3,False
2021-03-01,IND,MEX,0.2216,3,False
2021-04-01,IND,MEX,0.3426,1,False
2021-05-01,IND,MEX,0.2457,1,False
2021-06-01,IND,MEX,0.1098,1,False
2021-07-01,IND,MEX,0.0419,3,True
2021-08-01,IND,MEX,0.0313,3,True
2021-09-01,IND,MEX,0.0143,3,True
2021-10-01,IND,MEX,0.0228,1,True
2021-11-01,IND,MEX,0.0092,1,True
2021-12-01,IND,MEX,0.0179,1,True
2022-01-01,IND,MEX,0.0179,1,True
2022-02-01,IND,MEX,0.0325,1,True
2022-03-01,IND,MEX,0.0633,1,False
2022-04-01,IND,MEX,0.0652,1,False
2022-05-01,IND,MEX,0.1097,1,False
2022-06-01,IND,MEX,0.1817,1,False
2022-07-01,IND,MEX,0.2194,1,False
2022-08-01,IND,MEX,0.2037,3,False
2022-09-01,IND,MEX,0.2298,3,False
2022-10-01,IND,MEX,0.3314,1,False
2022-11-01,IND,MEX,0.3145,3,False
2022-12-01,IND,MEX,0.3307,3,False
2023-01-01,IND,MEX,0.5164,3,False
2023-02-01,IND,MEX,0.4466,1,False
2023-03-01,IND,MEX,0.5812,1,False
2023-04-01,IND,MEX,0.7762,2,False
2023-05-01,IND,MEX,0.5948,2,False
2023-06-01,IND,MEX,0.5796,2,False
2023-07-01,IND,MEX,0.458,4,False
2023-08-01,IND,MEX,0.4075,3,False
2023-09-01,IND,MEX,0.2809,2,False
2023-10-01,IND,MEX,0.2637,2,False
2023-11-01,IND,MEX,0.2404,2,False
2023-12-01,IND,MEX,0.1022,4,False
2024-01-01,IND,MEX,0.0737,4,False
2024-02-01,IND,MEX,0.0518,3,False
2024-03-01,IND,MEX,0.0384,2,True
2024-04-01,IND,MEX,0.0254,1,True
2024-05-01,IND,MEX,0.0132,1,True
2024-06-01,IND,MEX,0.025,3,True
2024-07-01,IND,MEX,0.016,3,True
2024-08-01,IND,MEX,0.0108,3,True
2024-09-01,IND,MEX,0.0188,3,True
2024-10-01,IND,MEX,0.0255,3,True
2024-11-01,IND,MEX,0.0076,3,True
2024-12-01,IND,MEX,0.0116,3,True
2025-01-01,IND,MEX,0.0073,3,True
2025-02-01,IND,MEX,0.0237,1,True
2025-03-01,IND,MEX,0.301,1,False
2025-04-01,IND,MEX,0.0446,1,True
2025-05-01,IND,MEX,0.0461,1,True
2025-06-01,IND,MEX,0.0704,1,False
2025-07-01,IND,MEX,0.1152,1,False
2025-08-01,IND,MEX,0.2335,1,False
2025-09-01,IND,MEX,0.2353,1,False
2025-10-01,IND,MEX,0.1953,1,False
2025-11-01,IND,MEX,0.3745,1,False
2025-12-01,IND,MEX,0.1826,1,False
2026-01-01,IND,MEX,0.1537,4,False
2026-02-01,IND,MEX,0.1299,1,False
2026-03-01,IND,MEX,0.1542,1,False
2015-01-01,IND,SGP,0.8122,3,False
2015-02-01,IND,SGP,0.7168,3,False
2015-03-01,IND,SGP,0.7782,1,False
2015-04-01,IND,SGP,0.7989,1,False
2015-05-01,IND,SGP,0.6551,1,False
2015-06-01,IND,SGP,0.6685,1,False
2015-07-01,IND,SGP,0.6922,1,False
2015-08-01,IND,SGP,0.5846,1,False
2015-09-01,IND,SGP,0.1908,4,False
2015-10-01,IND,SGP,0.0754,3,False
2015-11-01,IND,SGP,0.1108,2,False
2015-12-01,IND,SGP,0.0344,1,True
2016-01-01,IND,SGP,0.0299,4,True
2016-02-01,IND,SGP,0.0088,3,True
2016-03-01,IND,SGP,0.0092,2,True
2016-04-01,IND,SGP,0.0014,1,True
2016-05-01,IND,SGP,0.003,1,True
2016-06-01,IND,SGP,0.0029,1,True
2016-07-01,IND,SGP,0.0022,1,True
2016-08-01,IND,SGP,0.0041,1,True
2016-09-01,IND,SGP,0.0925,1,False
2016-10-01,IND,SGP,0.0633,1,False
2016-11-01,IND,SGP,0.05,1,False
2016-12-01,IND,SGP,0.054,1,False
2017-01-01,IND,SGP,0.0509,1,False
2017-02-01,IND,SGP,0.0201,1,True
2017-03-01,IND,SGP,0.0196,1,True
2017-04-01,IND,SGP,0.0355,1,True
2017-05-01,IND,SGP,0.0043,1,True
2017-06-01,IND,SGP,0.0061,1,True
2017-07-01,IND,SGP,0.0361,1,True
2017-08-01,IND,SGP,0.1226,1,False
2017-09-01,IND,SGP,0.2831,1,False
2017-10-01,IND,SGP,0.3218,1,False
2017-11-01,IND,SGP,0.4917,1,False
2017-12-01,IND,SGP,0.2426,1,False
2018-01-01,IND,SGP,0.3742,1,False
2018-02-01,IND,SGP,0.4608,1,False
2018-03-01,IND,SGP,0.6798,1,False
2018-04-01,IND,SGP,0.7202,1,False
2018-05-01,IND,SGP,0.7924,4,False
2018-06-01,IND,SGP,0.5671,1,False
2018-07-01,IND,SGP,0.3949,1,False
2018-08-01,IND,SGP,0.3652,4,False
2018-09-01,IND,SGP,0.3034,3,False
2018-10-01,IND,SGP,0.2624,2,False
2018-11-01,IND,SGP,0.0718,1,False
2018-12-01,IND,SGP,0.1444,1,False
2019-01-01,IND,SGP,0.2333,1,False
2019-02-01,IND,SGP,0.1799,1,False
2019-03-01,IND,SGP,0.0906,1,False
2019-04-01,IND,SGP,0.0747,1,False
2019-05-01,IND,SGP,0.1228,1,False
2019-06-01,IND,SGP,0.2951,1,False
2019-07-01,IND,SGP,0.3511,4,False
2019-08-01,IND,SGP,0.5742,3,False
2019-09-01,IND,SGP,0.4401,2,False
2019-10-01,IND,SGP,0.8088,3,False
2019-11-01,IND,SGP,0.7753,1,False
2019-12-01,IND,SGP,0.5931,4,False
2020-01-01,IND,SGP,0.4231,3,False
2020-02-01,IND,SGP,0.4241,2,False
2020-03-01,IND,SGP,0.2189,1,False
2020-04-01,IND,SGP,0.3637,2,False
2020-05-01,IND,SGP,0.1738,1,False
2020-06-01,IND,SGP,0.4417,4,False
2020-07-01,IND,SGP,0.4464,4,False
2020-08-01,IND,SGP,0.1293,4,False
2020-09-01,IND,SGP,0.333,4,False
2020-10-01,IND,SGP,0.2668,3,False
2020-11-01,IND,SGP,0.3247,4,False
2020-12-01,IND,SGP,0.234,4,False
2021-01-01,IND,SGP,0.2681,4,False
2021-02-01,IND,SGP,0.2934,4,False
2021-03-01,IND,SGP,0.1926,4,False
2021-04-01,IND,SGP,0.5226,4,False
2021-05-01,IND,SGP,0.2398,1,False
2021-06-01,IND,SGP,0.2278,1,False
2021-07-01,IND,SGP,0.2235,4,False
2021-08-01,IND,SGP,0.1601,4,False
2021-09-01,IND,SGP,0.1746,4,False
2021-10-01,IND,SGP,0.1467,1,False
2021-11-01,IND,SGP,0.1636,1,False
2021-12-01,IND,SGP,0.191,1,False
2022-01-01,IND,SGP,0.2248,1,False
2022-02-01,IND,SGP,0.3196,1,False
2022-03-01,IND,SGP,0.2387,1,False
2022-04-01,IND,SGP,0.336,1,False
2022-05-01,IND,SGP,0.2878,1,False
2022-06-01,IND,SGP,0.2225,1,False
2022-07-01,IND,SGP,0.2348,1,False
2022-08-01,IND,SGP,0.2793,1,False
2022-09-01,IND,SGP,0.184,1,False
2022-10-01,IND,SGP,0.2301,1,False
2022-11-01,IND,SGP,0.2194,1,False
2022-12-01,IND,SGP,0.2762,2,False
2023-01-01,IND,SGP,0.0902,1,False
2023-02-01,IND,SGP,0.1557,1,False
2023-03-01,IND,SGP,0.208,1,False
2023-04-01,IND,SGP,0.183,1,False
2023-05-01,IND,SGP,0.4339,1,False
2023-06-01,IND,SGP,0.4071,1,False
2023-07-01,IND,SGP,0.2787,1,False
2023-08-01,IND,SGP,0.1757,1,False
2023-09-01,IND,SGP,0.157,1,False
2023-10-01,IND,SGP,0.0603,1,False
2023-11-01,IND,SGP,0.0298,1,True
2023-12-01,IND,SGP,0.051,1,False
2024-01-01,IND,SGP,0.0406,1,True
2024-02-01,IND,SGP,0.0103,1,True
2024-03-01,IND,SGP,0.0031,1,True
2024-04-01,IND,SGP,0.0007,1,True
2024-05-01,IND,SGP,0.0004,1,True
2024-06-01,IND,SGP,0.0004,1,True
2024-07-01,IND,SGP,0.0002,1,True
2024-08-01,IND,SGP,0.0,1,True
2024-09-01,IND,SGP,0.0,1,True
2024-10-01,IND,SGP,0.0,1,True
2024-11-01,IND,SGP,0.0,1,True
2024-12-01,IND,SGP,0.0,1,True
2025-01-01,IND,SGP,0.0,1,True
2025-02-01,IND,SGP,0.0,1,True
2025-03-01,IND,SGP,0.0,1,True
2025-04-01,IND,SGP,0.0001,1,True
2025-05-01,IND,SGP,0.0004,1,True
2025-06-01,IND,SGP,0.0006,1,True
2025-07-01,IND,SGP,0.0018,1,True
2025-08-01,IND,SGP,0.0057,1,True
2025-09-01,IND,SGP,0.0061,1,True
2025-10-01,IND,SGP,0.0108,1,True
2025-11-01,IND,SGP,0.0133,1,True
2025-12-01,IND,SGP,0.0428,1,True
2026-01-01,IND,SGP,0.0864,1,False
2026-02-01,IND,SGP,0.1676,1,False
2026-03-01,IND,SGP,0.2385,1,False
2015-01-01,IND,KOR,0.5174,2,False
2015-02-01,IND,KOR,0.7922,1,False
2015-03-01,IND,KOR,0.5629,3,False
2015-04-01,IND,KOR,0.3287,4,False
2015-05-01,IND,KOR,0.2544,3,False
2015-06-01,IND,KOR,0.2569,4,False
2015-07-01,IND,KOR,0.1688,3,False
2015-08-01,IND,KOR,0.1556,3,False
2015-09-01,IND,KOR,0.1093,4,False
2015-10-01,IND,KOR,0.0253,4,True
2015-11-01,IND,KOR,0.0274,3,True
2015-12-01,IND,KOR,0.0505,3,False
2016-01-01,IND,KOR,0.0522,3,False
2016-02-01,IND,KOR,0.042,2,True
2016-03-01,IND,KOR,0.0801,2,False
2016-04-01,IND,KOR,0.0987,2,False
2016-05-01,IND,KOR,0.188,2,False
2016-06-01,IND,KOR,0.3741,3,False
2016-07-01,IND,KOR,0.3034,3,False
2016-08-01,IND,KOR,0.1801,4,False
2016-09-01,IND,KOR,0.1142,1,False
2016-10-01,IND,KOR,0.0738,4,False
2016-11-01,IND,KOR,0.1356,4,False
2016-12-01,IND,KOR,0.2703,4,False
2017-01-01,IND,KOR,0.2393,4,False
2017-02-01,IND,KOR,0.2805,1,False
2017-03-01,IND,KOR,0.2392,4,False
2017-04-01,IND,KOR,0.1852,2,False
2017-05-01,IND,KOR,0.0975,2,False
2017-06-01,IND,KOR,0.044,1,True
2017-07-01,IND,KOR,0.0369,1,True
2017-08-01,IND,KOR,0.0239,1,True
2017-09-01,IND,KOR,0.0061,4,True
2017-10-01,IND,KOR,0.0001,4,True
2017-11-01,IND,KOR,0.0,3,True
2017-12-01,IND,KOR,0.0,2,True
2018-01-01,IND,KOR,0.0,1,True
2018-02-01,IND,KOR,0.0,1,True
2018-03-01,IND,KOR,0.0004,3,True
2018-04-01,IND,KOR,0.0005,3,True
2018-05-01,IND,KOR,0.0012,3,True
2018-06-01,IND,KOR,0.0006,1,True
2018-07-01,IND,KOR,0.0004,1,True
2018-08-01,IND,KOR,0.0025,1,True
2018-09-01,IND,KOR,0.0049,1,True
2018-10-01,IND,KOR,0.0034,1,True
2018-11-01,IND,KOR,0.018,3,True
2018-12-01,IND,KOR,0.0355,3,True
2019-01-01,IND,KOR,0.0394,1,True
2019-02-01,IND,KOR,0.0265,4,True
2019-03-01,IND,KOR,0.012,3,True
2019-04-01,IND,KOR,0.0087,3,True
2019-05-01,IND,KOR,0.0234,4,True
2019-06-01,IND,KOR,0.0362,1,True
2019-07-01,IND,KOR,0.0191,1,True
2019-08-01,IND,KOR,0.0274,1,True
2019-09-01,IND,KOR,0.0251,1,True
2019-10-01,IND,KOR,0.0449,1,True
2019-11-01,IND,KOR,0.172,1,False
2019-12-01,IND,KOR,0.1587,1,False
2020-01-01,IND,KOR,0.0991,1,False
2020-02-01,IND,KOR,0.2839,1,False
2020-03-01,IND,KOR,0.1939,1,False
2020-04-01,IND,KOR,0.1374,1,False
2020-05-01,IND,KOR,0.0386,1,True
2020-06-01,IND,KOR,0.0354,1,True
2020-07-01,IND,KOR,0.0713,2,False
2020-08-01,IND,KOR,0.0374,1,True
2020-09-01,IND,KOR,0.1114,1,False
2020-10-01,IND,KOR,0.1883,1,False
2020-11-01,IND,KOR,0.1473,1,False
2020-12-01,IND,KOR,0.4101,1,False
2021-01-01,IND,KOR,0.3437,1,False
2021-02-01,IND,KOR,0.6305,4,False
2021-03-01,IND,KOR,0.4042,4,False
2021-04-01,IND,KOR,0.1465,1,False
2021-05-01,IND,KOR,0.1063,1,False
2021-06-01,IND,KOR,0.0831,1,False
2021-07-01,IND,KOR,0.0491,1,True
2021-08-01,IND,KOR,0.0538,1,False
2021-09-01,IND,KOR,0.0232,3,True
2021-10-01,IND,KOR,0.0204,2,True
2021-11-01,IND,KOR,0.0073,1,True
2021-12-01,IND,KOR,0.0085,1,True
2022-01-01,IND,KOR,0.023,1,True
2022-02-01,IND,KOR,0.028,1,True
2022-03-01,IND,KOR,0.0254,1,True
2022-04-01,IND,KOR,0.0157,1,True
2022-05-01,IND,KOR,0.0132,1,True
2022-06-01,IND,KOR,0.0238,1,True
2022-07-01,IND,KOR,0.0399,1,True
2022-08-01,IND,KOR,0.0927,1,False
2022-09-01,IND,KOR,0.0455,1,True
2022-10-01,IND,KOR,0.1214,2,False
2022-11-01,IND,KOR,0.0722,1,False
2022-12-01,IND,KOR,0.1541,1,False
2023-01-01,IND,KOR,0.1166,1,False
2023-02-01,IND,KOR,0.1357,1,False
2023-03-01,IND,KOR,0.0925,1,False
2023-04-01,IND,KOR,0.1625,1,False
2023-05-01,IND,KOR,0.1934,1,False
2023-06-01,IND,KOR,0.1847,1,False
2023-07-01,IND,KOR,0.1857,1,False
2023-08-01,IND,KOR,0.2028,1,False
2023-09-01,IND,KOR,0.1545,4,False
2023-10-01,IND,KOR,0.0127,4,True
2023-11-01,IND,KOR,0.0236,3,True
2023-12-01,IND,KOR,0.0073,2,True
2024-01-01,IND,KOR,0.0044,1,True
2024-02-01,IND,KOR,0.0044,1,True
2024-03-01,IND,KOR,0.0013,1,True
2024-04-01,IND,KOR,0.0058,1,True
2024-05-01,IND,KOR,0.0247,1,True
2024-06-01,IND,KOR,0.0077,1,True
2024-07-01,IND,KOR,0.0008,1,True
2024-08-01,IND,KOR,0.001,1,True
2024-09-01,IND,KOR,0.0004,1,True
2024-10-01,IND,KOR,0.0001,1,True
2024-11-01,IND,KOR,0.0001,1,True
2024-12-01,IND,KOR,0.0,1,True
2025-01-01,IND,KOR,0.0001,1,True
2025-02-01,IND,KOR,0.0002,1,True
2025-03-01,IND,KOR,0.0016,1,True
2025-04-01,IND,KOR,0.0073,1,True
2025-05-01,IND,KOR,0.0147,1,True
2025-06-01,IND,KOR,0.0146,1,True
2025-07-01,IND,KOR,0.0075,1,True
2025-08-01,IND,KOR,0.0331,1,True
2025-09-01,IND,KOR,0.0521,1,False
2025-10-01,IND,KOR,0.1117,1,False
2025-11-01,IND,KOR,0.1572,1,False
2025-12-01,IND,KOR,0.2855,1,False
2026-01-01,IND,KOR,0.3598,1,False
2026-02-01,IND,KOR,0.5806,4,False
2026-03-01,IND,KOR,0.4698,4,False
2015-01-01,IND,GBR,0.151,4,False
2015-02-01,IND,GBR,0.2594,2,False
2015-03-01,IND,GBR,0.496,3,False
2015-04-01,IND,GBR,0.458,3,False
2015-05-01,IND,GBR,0.4773,3,False
2015-06-01,IND,GBR,0.4839,3,False
